,plot_key,date.x,light_dark,time_in,time_out,ch4_umol_m2_s,co2_umol_m2_s,ch4_mgCH4_m2_d,co2_gC_m2_d,avg_par,surface_temp,air_temp,x5cm_soil_temp,x12cm_soil_temp,soil_moisture_avg,vegetation_avg,functional_group,prevelant_vegetation,chamber_mean_temp,slope_aspect,soil_depth_1,soil_depth_2,soil_depth_3,soil_depth_avg,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,vegetation_height_5,date.y,veg_height_mean,veg_height_max,veg_height_sd,soil_depth_min,soil_depth_max,total_cover_all,cover_Prostrate.Shrub,cover_Barren,cover_Graminoid,cover_Forb,cover_Erect.Shrub,prop_Prostrate.Shrub,prop_Barren,prop_Graminoid,prop_Forb,prop_Erect.Shrub,richness,H,evenness,cover_shrub,cover_graminoid,cover_forb,cover_moss,cover_lichen,shrub_to_herb,bryo_lichen_sum,gcc_mean,gcc_med,gcc_p90,exg_mean,vari_mean,bulk_density_g_cm3,volumetric_water_content_percent,total_n,no3_n,nh4_n,p,k,ca,mg,s,fe,mn,cu,zn,b,al,cd,date,p_h,ER_umol_m2_s,GPP_umol_m2_s,ER_gC_m2_d,GPP_gC_m2_d,bm_forb,bm_moss_lichen,bm_shrub,bm_dead,bm_graminoid,bm_biomass_total_g,bm_prop_forb,bm_prop_moss_lichen,bm_prop_shrub,bm_prop_dead,bm_prop_graminoid,total_N,total_C,LOI_mean,LOI_sd,inorg_C,Lat,Lon,Elevation (ft)
169,Cas_85,7/23/2025,D,11:24,11:29,-0.000387768,2.302865557,-0.537390981,2.38761101,466,10.9,10.4,7.9,7,30.96666667,6,Graminoid,Meadow,20.89525,5,21,10,13,14.66666667,7,12,2,4,4,7/23/2025,5.8,12,3.898717738,10,21,100,3,2,95,0,0,0.03,0.02,0.95,0,0,3,0.232165827,0.211326443,3,95,0,0,0,0.031578947,0,0.33500625,0.341269841,0.421940928,0.052932509,-66.91920821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.302865557,4.970635492,2.38761101,5.153554879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,6.33,NA,NA,NA,59.29011,-129.75628,5518
170,Cas_85,7/23/2025,L,11:20,11:24,-0.001244024,-2.667769935,-1.724038334,-2.765943869,466,10.9,10.4,7.9,7,30.96666667,6,Graminoid,Meadow,20.89525,5,21,10,13,14.66666667,7,12,2,4,4,7/23/2025,5.8,12,3.898717738,10,21,100,3,2,95,0,0,0.03,0.02,0.95,0,0,3,0.232165827,0.211326443,3,95,0,0,0,0.031578947,0,0.33500625,0.341269841,0.421940928,0.052932509,-66.91920821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,2.302865557,4.970635492,2.38761101,5.153554879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,6.33,NA,NA,NA,NA,NA,NA
171,Cas_86,7/23/2025,D,11:10,11:13,0.0000423,3.216826937,0.058687329,3.335206168,333,12.4,10.3,7.12,6,35.8,4,Prostrate Shrub,Arctic Willow,20.89525,8,15,18,30,21,3,4,3,5,3,7/23/2025,3.6,5,0.894427191,15,30,100,60,22,10,8,0,0.6,0.22,0.1,0.08,0,4,1.071920276,0.773227033,60,10,8,0,0,3.333333148,0,0.421546191,0.409660107,0.5625,0.15938321,-39.78720939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,3.216826937,6.726236189,3.335206168,6.973761681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,10.69,NA,NA,NA,59.29006,-129.75629,5518
172,Cas_86,7/23/2025,L,11:07,11:10,-0.001309291,-3.509409252,-1.814489339,-3.638555513,333,12.4,10.3,7.12,6,35.8,4,Prostrate Shrub,Arctic Willow,20.89525,8,15,18,30,21,3,4,3,5,3,7/23/2025,3.6,5,0.894427191,15,30,100,60,22,10,8,0,0.6,0.22,0.1,0.08,0,4,1.071920276,0.773227033,60,10,8,0,0,3.333333148,0,0.421546191,0.409660107,0.5625,0.15938321,-39.78720939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,3.216826937,6.726236189,3.335206168,6.973761681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,10.69,NA,NA,NA,NA,NA,NA
173,Cas_87,7/23/2025,D,10:57,11:03,0.0000544,-0.229638936,0.075402069,-0.238089649,301,10.8,9.7,8.4,7.3,29.83333333,2,Prostrate Shrub,Arctic Willow,20.89525,3,13,17,3,11,3,3,1,2,3,7/23/2025,2.4,3,0.894427191,3,17,100,30,30,15,25,0,0.3,0.3,0.15,0.25,0,4,1.353525271,0.976362098,30,15,25,0,0,0.749999981,0,0.368011521,0.359903382,0.517857143,0.094920434,-84.52278093,NA,NA,4.3,1,3.3,8.68,48.7,319,270.1,11.7,1.09,2.01,0.05,0.92,0.06,4.1,0,8/7/2025,7.09,-0.229638936,-1.074232817,-0.238089649,-1.113764585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,7.6,NA,NA,NA,59.29002,-129.7563,5515
174,Cas_87,7/23/2025,L,10:51,10:57,-0.000114925,0.844593881,-0.159269677,0.875674936,301,10.8,9.7,8.4,7.3,29.83333333,2,Prostrate Shrub,Arctic Willow,20.89525,3,13,17,3,11,3,3,1,2,3,7/23/2025,2.4,3,0.894427191,3,17,100,30,30,15,25,0,0.3,0.3,0.15,0.25,0,4,1.353525271,0.976362098,30,15,25,0,0,0.749999981,0,0.368011521,0.359903382,0.517857143,0.094920434,-84.52278093,NA,NA,4.3,1,3.3,8.68,48.7,319,270.1,11.7,1.09,2.01,0.05,0.92,0.06,4.1,0,8/7/2025,7.09,-0.229638936,-1.074232817,-0.238089649,-1.113764585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,7.6,NA,NA,NA,NA,NA,NA
175,Cas_88,7/23/2025,D,10:39,10:43,0.000416563,4.871463515,0.577296621,5.050733373,478,12,11.6,7.3,6.7,22.8,4,Prostrate Shrub,Net-leaved Willow,20.89525,11,21,20,38,26.33333333,3,5,3,5,3,7/23/2025,3.8,5,1.095445115,20,38,100,90,5,3,2,0,0.9,0.05,0.03,0.02,0,4,0.428048275,0.308771562,90,3,2,0,0,17.9999964,0,0.445156083,0.435643564,0.568181818,0.178224412,-5.165328649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,4.871463515,8.855137898,5.050733373,9.181006972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,4.36,NA,NA,NA,59.28996,-129.7563,5512
176,Cas_88,7/23/2025,L,10:35,10:39,-0.000673279,-3.983674383,-0.933068365,-4.1302736,478,12,11.6,7.3,6.7,22.8,4,Prostrate Shrub,Net-leaved Willow,20.89525,11,21,20,38,26.33333333,3,5,3,5,3,7/23/2025,3.8,5,1.095445115,20,38,100,90,5,3,2,0,0.9,0.05,0.03,0.02,0,4,0.428048275,0.308771562,90,3,2,0,0,17.9999964,0,0.445156083,0.435643564,0.568181818,0.178224412,-5.165328649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,4.871463515,8.855137898,5.050733373,9.181006972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,4.36,NA,NA,NA,NA,NA,NA
177,Cas_89,7/23/2025,D,10:29,10:32,-0.00046571,8.070929273,-0.645407019,8.36793947,684,11.5,10.8,6.8,5.8,25.1,7,Forb,Mountain Sagewort,20.89525,6,25,25,19,23,6,7,8,7,8,7/23/2025,7.2,8,0.836660027,19,25,100,5,23,20,52,0,0.05,0.23,0.2,0.52,0,4,1.149741432,0.829363131,5,20,52,0,0,0.069444443,0,0.395549078,0.387959866,0.509803922,0.129716903,-9.104038064,0.067745098,2.937908497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,8.070929273,11.53147404,8.36793947,11.95583229,4.0368,31.2599,0.5232,0,2.3069,38.1268,0.10587828,0.819893094,0.013722631,0,0.060505996,0.28,4.08,85.09322479,0.310101976,NA,59.2899,-129.75634,5505
178,Cas_89,7/23/2025,L,10:25,10:29,-0.002545252,-3.460544771,-3.527352588,-3.587892819,684,11.5,10.8,6.8,5.8,25.1,7,Forb,Mountain Sagewort,20.89525,6,25,25,19,23,6,7,8,7,8,7/23/2025,7.2,8,0.836660027,19,25,100,5,23,20,52,0,0.05,0.23,0.2,0.52,0,4,1.149741432,0.829363131,5,20,52,0,0,0.069444443,0,0.395549078,0.387959866,0.509803922,0.129716903,-9.104038064,0.067745098,2.937908497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,8.070929273,11.53147404,8.36793947,11.95583229,4.0368,31.2599,0.5232,0,2.3069,38.1268,0.10587828,0.819893094,0.013722631,0,0.060505996,0.28,4.08,85.09322479,0.310101976,NA,NA,NA,NA
179,Cas_9,7/21/2025,D,13:16,13:19,-0.000293489,0.561113405,-0.406734021,0.581762378,1544,36,17.5,12,8.4,24.33333333,2,Prostrate Shrub,Net-leaved Willow,18.23,7,5,29,14,16,3,2.5,2,3,1.5,7/21/2025,2.4,3,0.651920241,5,29,100,85,12,3,0,0,0.85,0.12,0.03,0,0,3,0.497769451,0.45308928,85,3,0,0,0,28.33332389,0,0.398395856,0.395886889,0.5,0.179524795,-17.10019824,NA,NA,1.7,0,1.7,0.56,50.2,410,169.6,5,0.89,0.37,0.03,0.74,0.17,5.1,0,8/6/2025,6.79,0.561113405,1.494619348,0.581762378,1.54962134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,27.78,NA,NA,0.022,59.28985,-129.75637,5502
180,Cas_9,7/21/2025,L,13:12,13:16,-0.000232457,-0.933505943,-0.322151532,-0.967858962,1544,36,17.5,12,8.4,24.33333333,2,Prostrate Shrub,Net-leaved Willow,18.23,7,5,29,14,16,3,2.5,2,3,1.5,7/21/2025,2.4,3,0.651920241,5,29,100,85,12,3,0,0,0.85,0.12,0.03,0,0,3,0.497769451,0.45308928,85,3,0,0,0,28.33332389,0,0.398395856,0.395886889,0.5,0.179524795,-17.10019824,NA,NA,1.7,0,1.7,0.56,50.2,410,169.6,5,0.89,0.37,0.03,0.74,0.17,5.1,0,8/6/2025,6.79,0.561113405,1.494619348,0.581762378,1.54962134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,27.78,NA,NA,0.022,NA,NA,NA
181,Cas_90,7/22/2025,D,13:07,13:10,-0.0000339,0.477462282,-0.046933154,0.495032894,134,14.9,13.9,8.5,7.3,29.23333333,1,Barren,Barren,21.1334375,2,20,19,10,16.33333333,3,0,0.5,0.5,0.5,7/22/2025,0.9,3,1.193733639,10,20,100,10,85,5,0,0,0.1,0.85,0.05,0,0,3,0.518186213,0.471673418,10,5,0,0,0,1.9999996,0,0.337233892,0.339901478,0.423311141,0.039984326,-91.1418458,NA,NA,3.5,0.5,3,0.63,27.9,249,309.2,3.6,1.02,1.34,0.04,0.86,0.14,4.3,0,8/7/2025,7.23,0.477462282,1.271143083,0.495032894,1.317921149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,5.45,NA,NA,NA,59.28975,-129.75613,5495
182,Cas_90,7/22/2025,L,13:04,13:07,0.000399544,-0.793680801,0.553710337,-0.822888255,134,14.9,13.9,8.5,7.3,29.23333333,1,Barren,Barren,21.1334375,2,20,19,10,16.33333333,3,0,0.5,0.5,0.5,7/22/2025,0.9,3,1.193733639,10,20,100,10,85,5,0,0,0.1,0.85,0.05,0,0,3,0.518186213,0.471673418,10,5,0,0,0,1.9999996,0,0.337233892,0.339901478,0.423311141,0.039984326,-91.1418458,NA,NA,3.5,0.5,3,0.63,27.9,249,309.2,3.6,1.02,1.34,0.04,0.86,0.14,4.3,0,8/7/2025,7.23,0.477462282,1.271143083,0.495032894,1.317921149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,5.45,NA,NA,NA,NA,NA,NA
183,Cas_91,7/22/2025,D,12:59,13:01,-0.000590459,4.582846149,-0.818291616,4.751494887,185,14.8,14.1,11.2,9.6,17.8,7,Forb,Mountain Sagewort,21.1334375,11,14,21,19,18,8,7,8,6,8,7/22/2025,7.4,8,0.894427191,14,21,100,10,1,4,85,0,0.1,0.01,0.04,0.85,0,4,0.543206334,0.391840542,10,4,85,0,0,0.112359549,0,0.425413062,0.429411765,0.555555556,0.176762778,-33.55140273,NA,NA,50.2,0.8,49.4,31.42,201.5,355,505.2,18.1,3.18,2.76,0.06,1.42,0.25,7,0.005,8/7/2025,7.16,4.582846149,4.204271832,4.751494887,4.358989035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,5.95,NA,NA,0.003,59.28981,-129.75613,5499
184,Cas_91,7/22/2025,L,12:55,12:59,-0.001680151,0.378574318,-2.328447985,0.392505852,185,14.8,14.1,11.2,9.6,17.8,7,Forb,Mountain Sagewort,21.1334375,11,14,21,19,18,8,7,8,6,8,7/22/2025,7.4,8,0.894427191,14,21,100,10,1,4,85,0,0.1,0.01,0.04,0.85,0,4,0.543206334,0.391840542,10,4,85,0,0,0.112359549,0,0.425413062,0.429411765,0.555555556,0.176762778,-33.55140273,NA,NA,50.2,0.8,49.4,31.42,201.5,355,505.2,18.1,3.18,2.76,0.06,1.42,0.25,7,0.005,8/7/2025,7.16,4.582846149,4.204271832,4.751494887,4.358989035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,5.95,NA,NA,0.003,NA,NA,NA
185,Cas_92,7/22/2025,D,12:50,12:53,-0.000861211,2.925117008,-1.193514436,3.032761313,332,17.4,14.3,12,9.9,18.5,6,Graminoid,Meadow,21.1334375,8,29,25,22,25.33333333,0,6,6,0,2,7/22/2025,2.8,6,3.033150178,22,29,100,0,10,85,5,0,0,0.1,0.85,0.05,0,3,0.518186213,0.471673418,0,85,5,0,0,0,0,0.370483242,0.350649351,0.469230769,0.095180564,-70.06565806,NA,NA,11,0.3,10.7,21.77,51.8,379,371.6,18.7,5.71,5.71,0.06,1.42,1.04,11.2,0,8/7/2025,7.14,2.925117008,3.76756488,3.032761313,3.906211268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,6.01,NA,NA,0.004,59.28987,-129.75611,5507
186,Cas_92,7/22/2025,L,12:45,12:50,-0.000452304,-0.842447872,-0.626827627,-0.873449954,332,17.4,14.3,12,9.9,18.5,6,Graminoid,Meadow,21.1334375,8,29,25,22,25.33333333,0,6,6,0,2,7/22/2025,2.8,6,3.033150178,22,29,100,0,10,85,5,0,0,0.1,0.85,0.05,0,3,0.518186213,0.471673418,0,85,5,0,0,0,0,0.370483242,0.350649351,0.469230769,0.095180564,-70.06565806,NA,NA,11,0.3,10.7,21.77,51.8,379,371.6,18.7,5.71,5.71,0.06,1.42,1.04,11.2,0,8/7/2025,7.14,2.925117008,3.76756488,3.032761313,3.906211268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,6.01,NA,NA,0.004,NA,NA,NA
187,Cas_93,7/22/2025,D,12:39,12:43,-0.00166117,1.381428957,-2.302142015,1.432265542,1434,21,18,9,7.9,17.33333333,1,Barren,Barren,21.1334375,4,30,25,15,23.33333333,0,0,1,1,0.5,7/22/2025,0.5,1,0.5,15,30,100,2,95,3,0,0,0.02,0.95,0.03,0,0,3,0.232165827,0.211326443,2,3,0,0,0,0.666666444,0,0.321151659,0.333333333,0.351123596,0.005891708,-124.4845554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.381428957,1.563752005,1.432265542,1.621298079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,3.72,NA,NA,NA,59.2899,-129.75606,5505
188,Cas_93,7/22/2025,L,12:33,12:39,-0.00075422,-0.182323048,-1.045240962,-0.189032537,1434,21,18,9,7.9,17.33333333,1,Barren,Barren,21.1334375,4,30,25,15,23.33333333,0,0,1,1,0.5,7/22/2025,0.5,1,0.5,15,30,100,2,95,3,0,0,0.02,0.95,0.03,0,0,3,0.232165827,0.211326443,2,3,0,0,0,0.666666444,0,0.321151659,0.333333333,0.351123596,0.005891708,-124.4845554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.381428957,1.563752005,1.432265542,1.621298079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,3.72,NA,NA,NA,NA,NA,NA
189,Cas_94,7/22/2025,D,12:27,12:30,0.002947793,1.735969937,4.085216525,1.79985363,1105,24.6,16.3,12,9,21.46666667,3,Prostrate Shrub,Arctic Willow,21.1334375,7,23,24,17,21.33333333,4,3,3,0,3,7/22/2025,2.6,4,1.516575089,17,24,100,60,25,15,0,0,0.6,0.25,0.15,0,0,3,0.937636962,0.853473943,60,15,0,0,0,3.999999733,0,0.361663774,0.344632768,0.487179487,0.083098265,-107.828531,0.332469655,12.75957049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.735969937,4.864114377,1.79985363,5.043113786,0,19.83366,5.7446,10.9012,1.3528,37.83226,0,0.524252582,0.151843955,0.28814562,0.035757843,0.32,5.1,38.59575446,1.097715693,0.006,59.28995,-129.75605,5512
190,Cas_94,7/22/2025,L,12:24,12:27,-0.002641058,-3.12814444,-3.660126251,-3.243260156,1105,24.6,16.3,12,9,21.46666667,3,Prostrate Shrub,Arctic Willow,21.1334375,7,23,24,17,21.33333333,4,3,3,0,3,7/22/2025,2.6,4,1.516575089,17,24,100,60,25,15,0,0,0.6,0.25,0.15,0,0,3,0.937636962,0.853473943,60,15,0,0,0,3.999999733,0,0.361663774,0.344632768,0.487179487,0.083098265,-107.828531,0.332469655,12.75957049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,1.735969937,4.864114377,1.79985363,5.043113786,0,19.83366,5.7446,10.9012,1.3528,37.83226,0,0.524252582,0.151843955,0.28814562,0.035757843,0.32,5.1,38.59575446,1.097715693,0.006,NA,NA,NA
191,Cas_95,7/22/2025,D,12:19,12:22,0.001969255,15.35631693,2.729103518,15.92142939,1139,24,15.8,13.7,10.9,35.43333333,7,Forb,Mountain Sagewort,21.1334375,8,21,17,23,20.33333333,7,7,7,7,7,7/22/2025,7,7,0,17,23,100,5,10,20,65,0,0.05,0.1,0.2,0.65,0,4,0.981941601,0.708321139,5,20,65,0,0,0.058823529,0,0.388985399,0.369565217,0.5,0.116117162,-14.48898879,NA,NA,5.1,0.4,4.7,10.73,118.8,699,703.4,12.9,2.69,6.97,0.09,1.5,0.88,14.1,0.03,8/7/2025,7.09,15.35631693,23.09428182,15.92142939,23.94415139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,13.32,NA,NA,0.005,59.29,-129.75605,5515
192,Cas_95,7/22/2025,L,12:15,12:19,-0.003855647,-7.737964893,-5.343371237,-8.022722001,1139,24,15.8,13.7,10.9,35.43333333,7,Forb,Mountain Sagewort,21.1334375,8,21,17,23,20.33333333,7,7,7,7,7,7/22/2025,7,7,0,17,23,100,5,10,20,65,0,0.05,0.1,0.2,0.65,0,4,0.981941601,0.708321139,5,20,65,0,0,0.058823529,0,0.388985399,0.369565217,0.5,0.116117162,-14.48898879,NA,NA,5.1,0.4,4.7,10.73,118.8,699,703.4,12.9,2.69,6.97,0.09,1.5,0.88,14.1,0.03,8/7/2025,7.09,15.35631693,23.09428182,15.92142939,23.94415139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,13.32,NA,NA,0.005,NA,NA,NA
193,Cas_96,7/22/2025,D,12:09,12:12,0.000432183,9.599230352,0.598943731,9.952482029,1035,23.4,17.7,13.1,10.1,22.13333333,7,Forb,Mountain Sagewort,21.1334375,9,27,2,20,16.33333333,2,5,8,9,12,7/22/2025,7.2,12,3.834057903,2,27,100,5,5,15,75,0,0.05,0.05,0.15,0.75,0,4,0.799902779,0.577007887,5,15,75,0,0,0.055555555,0,0.427823265,0.429003021,0.543859649,0.213938794,-8.205277335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,9.599230352,17.60307205,9.952482029,18.2508651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,7.26,NA,NA,NA,59.29006,-129.75605,5515
194,Cas_96,7/22/2025,L,12:06,12:09,-0.002993519,-8.003841693,-4.148586204,-8.298383067,1035,23.4,17.7,13.1,10.1,22.13333333,7,Forb,Mountain Sagewort,21.1334375,9,27,2,20,16.33333333,2,5,8,9,12,7/22/2025,7.2,12,3.834057903,2,27,100,5,5,15,75,0,0.05,0.05,0.15,0.75,0,4,0.799902779,0.577007887,5,15,75,0,0,0.055555555,0,0.427823265,0.429003021,0.543859649,0.213938794,-8.205277335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,9.599230352,17.60307205,9.952482029,18.2508651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,7.26,NA,NA,NA,NA,NA,NA
195,Cas_97,7/22/2025,D,12:00,12:03,-0.002915109,5.317370711,-4.03992186,5.513049954,417,19,15,12.3,9.9,23.7,3,Prostrate Shrub,Arctic Willow,21.1334375,14,30,20,23,24.33333333,2,5,2,0,4,7/22/2025,2.6,5,1.949358869,20,30,100,50,35,0,15,0,0.5,0.35,0,0.15,0,3,0.998579332,0.908946079,50,0,15,0,0,3.333333111,0,0.337664176,0.332627119,0.442231076,0.04684084,-205.8430046,0.1964155,6.225863679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,5.317370711,6.228928934,5.513049954,6.458153518,0,0,1.6942,0,0,1.6942,0,0,1,0,0,0.71,10.68,72.11436281,0.713521356,NA,59.2901,-129.75604,5518
196,Cas_97,7/22/2025,L,11:57,12:00,-0.007832205,-0.911558222,-10.8543089,-0.945103565,417,19,15,12.3,9.9,23.7,3,Prostrate Shrub,Arctic Willow,21.1334375,14,30,20,23,24.33333333,2,5,2,0,4,7/22/2025,2.6,5,1.949358869,20,30,100,50,35,0,15,0,0.5,0.35,0,0.15,0,3,0.998579332,0.908946079,50,0,15,0,0,3.333333111,0,0.337664176,0.332627119,0.442231076,0.04684084,-205.8430046,0.1964155,6.225863679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,5.317370711,6.228928934,5.513049954,6.458153518,0,0,1.6942,0,0,1.6942,0,0,1,0,0,0.71,10.68,72.11436281,0.713521356,NA,NA,NA,NA
197,Cas_98,7/22/2025,D,11:52,11:55,-0.001360428,10.63284229,-1.885357745,11.02413088,578,18.1,15,10.8,9.2,18.43333333,4,Prostrate Shrub,Arctic Willow,21.1334375,7,15,16,28,19.66666667,3,7,2,3,4,7/22/2025,3.8,7,1.923538406,15,28,100,75,5,10,10,0,0.75,0.05,0.1,0.1,0,4,0.826065187,0.595880074,75,10,10,0,0,3.749999813,0,0.430510395,0.433198381,0.554455446,0.25306007,-23.48308956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,10.63284229,20.86439653,11.02413088,21.63220632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,10.19,NA,NA,NA,59.29014,-129.75605,5518
198,Cas_98,7/22/2025,L,11:48,11:52,-0.004986475,-10.23155424,-6.910536874,-10.60807544,578,18.1,15,10.8,9.2,18.43333333,4,Prostrate Shrub,Arctic Willow,21.1334375,7,15,16,28,19.66666667,3,7,2,3,4,7/22/2025,3.8,7,1.923538406,15,28,100,75,5,10,10,0,0.75,0.05,0.1,0.1,0,4,0.826065187,0.595880074,75,10,10,0,0,3.749999813,0,0.430510395,0.433198381,0.554455446,0.25306007,-23.48308956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,10.63284229,20.86439653,11.02413088,21.63220632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,10.19,NA,NA,NA,NA,NA,NA
199,Cas_99,7/22/2025,D,11:43,11:46,0.000926046,7.717871335,1.283366427,8.001889,609,19.8,15.2,11.8,9.3,30.86666667,7,Forb,Mountain Sagewort,21.1334375,9,17,10,19,15.33333333,8,4,10,7,8,7/22/2025,7.4,10,2.19089023,10,19,100,5,5,15,75,0,0.05,0.05,0.15,0.75,0,4,0.799902779,0.577007887,5,15,75,0,0,0.055555555,0,0.409290923,0.407407407,0.512396694,0.187555018,-28.36890239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,7.717871335,14.72169294,8.001889,15.26345124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,9.07,NA,NA,NA,59.29018,-129.75603,5522
200,Cas_99,7/22/2025,L,11:39,11:43,-0.002260885,-7.00382161,-3.133260936,-7.261562245,609,19.8,15.2,11.8,9.3,30.86666667,7,Forb,Mountain Sagewort,21.1334375,9,17,10,19,15.33333333,8,4,10,7,8,7/22/2025,7.4,10,2.19089023,10,19,100,5,5,15,75,0,0.05,0.05,0.15,0.75,0,4,0.799902779,0.577007887,5,15,75,0,0,0.055555555,0,0.409290923,0.407407407,0.512396694,0.187555018,-28.36890239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/7/2025,NA,7.717871335,14.72169294,8.001889,15.26345124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,9.07,NA,NA,NA,NA,NA,NA
